energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,track_album_name,playlist_name,analysis_url,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,acousticness,id,playlist_subgenre,type,duration_min
0.6,138.775,0.708,ambient,0.8138781460708284,0.276,0.549,Black Sherif,4.0,0.107,50,https://api.spotify.com/v1/tracks/58PIq4XvTG4bR3IJbE6yX5,Take Care of Yourself Blacko,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/58PIq4XvTG4bR3IJbE6yX5,SIMMER DOWN,2023-08-09,0.0,1rUsK77wSF6p2cw1FnCTZg,1.0,2.0,0.749,58PIq4XvTG4bR3IJbE6yX5,meditative,audio_features,2.97
0.658,135.987,0.599,ambient,0.8387834855326302,0.0947,0.56,"NSG, Steel Banglez, ODUMODUBLVCK",5.0,0.358,45,https://api.spotify.com/v1/tracks/1XKbhxFEvUnk5B6WCOSa9H,AREA BOYZ,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/1XKbhxFEvUnk5B6WCOSa9H,CORLEONE (feat. ODUMODUBLVCK & Steel Banglez),2023-10-20,0.0,3Uo1dpUULgBeWEgjf5AMsd,0.0,10.0,0.34,1XKbhxFEvUnk5B6WCOSa9H,meditative,audio_features,3.82
0.633,97.995,0.786,ambient,0.738392694433758,0.0696,0.954,"DJ Tunez, Terry Apala",4.0,0.0572,47,https://api.spotify.com/v1/tracks/1SiBHQQkkySXWZfARVr6Pz,APALA DISCO,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/1SiBHQQkkySXWZfARVr6Pz,APALA DISCO,2023-11-01,0.000918,1ROJjosRKvnMA5nz06c2jX,0.0,4.0,0.178,1SiBHQQkkySXWZfARVr6Pz,meditative,audio_features,5.03
0.753,104.151,0.636,ambient,0.8288820944783042,0.379,0.763,"Mr Eazi, Angelique Kidjo",4.0,0.384,22,https://api.spotify.com/v1/tracks/5WwkpRC1O6TVsIzYhJtIec,The Evil Genius,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/5WwkpRC1O6TVsIzYhJtIec,Òròkórò,2023-10-27,0.0,0odZlVIliO8lwKtykjMUxG,1.0,6.0,0.13,5WwkpRC1O6TVsIzYhJtIec,meditative,audio_features,3.15
0.774,180.04,0.668,ambient,0.8498187782209894,0.408,0.63,"Davido, The Cavemen., Angelique Kidjo",4.0,0.207,49,https://api.spotify.com/v1/tracks/0pLx3RsHPmZnD90h2yaL8V,Timeless,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/0pLx3RsHPmZnD90h2yaL8V,NA MONEY (feat. The Cavemen. & Angélique Kidjo),2023-03-30,0.0,6lI21W76LD0S3vC55GrfSS,1.0,0.0,0.175,0pLx3RsHPmZnD90h2yaL8V,meditative,audio_features,2.68
0.547,65.517,0.674,ambient,0.8532204831230892,0.136,0.752,Burna Boy,3.0,0.255,47,https://api.spotify.com/v1/tracks/7KEPDWPWa4wfsP0Ee7JlIr,I Told Them...,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/7KEPDWPWa4wfsP0Ee7JlIr,Dey Play,2023-08-24,0.00471,5PKl5yyetQ6mFeWK6ONbSH,1.0,0.0,0.102,7KEPDWPWa4wfsP0Ee7JlIr,meditative,audio_features,2.56
0.686,105.028,0.762,ambient,0.8508109421507686,0.0979,0.746,Mr Eazi,4.0,0.105,20,https://api.spotify.com/v1/tracks/54lyWR5MrajC4HaECUTkiK,The Evil Genius,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/54lyWR5MrajC4HaECUTkiK,Fefe Ne Fefe,2023-10-27,0.000185,0odZlVIliO8lwKtykjMUxG,1.0,7.0,0.189,54lyWR5MrajC4HaECUTkiK,meditative,audio_features,2.44
0.706,99.964,0.877,ambient,0.8153360196002998,0.0896,0.609,Blackmagic,4.0,0.15,20,https://api.spotify.com/v1/tracks/0F77YnmeyLoTsSzpONWhB0,Anything for Love,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/0F77YnmeyLoTsSzpONWhB0,Anything for Love,2019-02-28,0.00203,029HpEBW2ffIlXn3D5fiWW,1.0,2.0,0.632,0F77YnmeyLoTsSzpONWhB0,meditative,audio_features,3.36
0.496,96.914,0.688,ambient,0.785409115759208,0.191,0.423,Bnxn,4.0,0.131,54,https://api.spotify.com/v1/tracks/7eo9YPXQqZjB1DxYAnvHqy,"Sincerely, Benson",Meditative Vibes,https://api.spotify.com/v1/audio-analysis/7eo9YPXQqZjB1DxYAnvHqy,Sweet Tea (Aduke),2023-10-04,0.291,3dctFKCiGPizmylLp0SN0a,1.0,9.0,0.0708,7eo9YPXQqZjB1DxYAnvHqy,meditative,audio_features,2.49
0.881,116.78,0.751,ambient,0.8963289934598175,0.37,0.6,Blaqbonez,5.0,0.264,35,https://api.spotify.com/v1/tracks/29xr6qxvadrU5bIYywqRlW,Emeka Must Shine,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/29xr6qxvadrU5bIYywqRlW,KILO,2023-10-27,4.35e-06,0PhhdE2E1kmaCWIvomj6Fj,0.0,5.0,0.218,29xr6qxvadrU5bIYywqRlW,meditative,audio_features,2.4
0.586,133.693,0.574,ambient,0.7869884787494685,0.126,0.646,ODUMODUBLVCK,5.0,0.258,56,https://api.spotify.com/v1/tracks/5bh6Uoxkt8Jjzhr1C4ibiD,EZIOKWU,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/5bh6Uoxkt8Jjzhr1C4ibiD,COMMEND,2023-10-06,0.0,6e1McsPwHgiySHVlpZRhFx,0.0,10.0,0.125,5bh6Uoxkt8Jjzhr1C4ibiD,meditative,audio_features,2.48
0.576,81.964,0.59,ambient,0.8410917852876264,0.0876,0.694,"Bnxn, taves",4.0,0.108,41,https://api.spotify.com/v1/tracks/5odFUgF0MS8DAnvlJpYdUd,"Sincerely, Benson",Meditative Vibes,https://api.spotify.com/v1/audio-analysis/5odFUgF0MS8DAnvlJpYdUd,Realize (feat. taves),2023-10-04,0.0,3dctFKCiGPizmylLp0SN0a,0.0,1.0,0.465,5odFUgF0MS8DAnvlJpYdUd,meditative,audio_features,2.23
0.384,75.961,0.355,ambient,0.8024581367566365,0.118,0.775,Burna Boy,4.0,0.0387,43,https://api.spotify.com/v1/tracks/5batLmtO74GzFY6clZwwQr,I Told Them...,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/5batLmtO74GzFY6clZwwQr,If I'm Lying,2023-08-24,0.0,5PKl5yyetQ6mFeWK6ONbSH,0.0,3.0,0.565,5batLmtO74GzFY6clZwwQr,meditative,audio_features,3.29
0.535,110.004,0.924,ambient,0.8092008018304413,0.0916,0.684,"ODUMODUBLVCK, Blaqbonez",4.0,0.274,43,https://api.spotify.com/v1/tracks/4tvoZzMGhx23HAlS5GUVCa,EZIOKWU,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/4tvoZzMGhx23HAlS5GUVCa,TESLA BOY (feat. Blaqbonez),2023-10-06,0.000201,6e1McsPwHgiySHVlpZRhFx,1.0,5.0,0.05,4tvoZzMGhx23HAlS5GUVCa,meditative,audio_features,3.09
0.662,103.039,0.808,ambient,0.89422317613947,0.17,0.769,Kizz Daniel,4.0,0.153,56,https://api.spotify.com/v1/tracks/25k1dcqUAmq4uYKUFj7u3o,Maverick,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/25k1dcqUAmq4uYKUFj7u3o,My G,2023-07-27,0.0041,2gbx0YcLDduf3oqujoq1fI,1.0,8.0,0.397,25k1dcqUAmq4uYKUFj7u3o,meditative,audio_features,2.68
0.654,100.001,0.878,ambient,0.8329114949278151,0.109,0.629,Mr Eazi,4.0,0.189,40,https://api.spotify.com/v1/tracks/4qbEAsnEwISp19ebujxhg4,The Evil Genius,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/4qbEAsnEwISp19ebujxhg4,"Chop Time, No Friend",2023-10-27,0.0184,0odZlVIliO8lwKtykjMUxG,0.0,5.0,0.0933,4qbEAsnEwISp19ebujxhg4,meditative,audio_features,2.8
0.735,95.992,0.898,ambient,0.8240022678032681,0.173,0.403,Olamide,4.0,0.109,61,https://api.spotify.com/v1/tracks/5dVJTSZhL2n81ZkT4PZu0x,Unruly,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/5dVJTSZhL2n81ZkT4PZu0x,Jinja,2023-08-08,0.00592,51mowf1u3WaEYvqalsbP7M,0.0,4.0,0.113,5dVJTSZhL2n81ZkT4PZu0x,meditative,audio_features,2.58
0.721,105.935,0.571,ambient,0.8234960617166462,0.309,0.751,"ODUMODUBLVCK, Amaarae",4.0,0.276,53,https://api.spotify.com/v1/tracks/7sFukIJffFFLwnazXIbqP5,EZIOKWU,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/7sFukIJffFFLwnazXIbqP5,KUBOLOR (feat. Amaarae),2023-10-06,8.92e-05,6e1McsPwHgiySHVlpZRhFx,0.0,4.0,0.329,7sFukIJffFFLwnazXIbqP5,meditative,audio_features,2.15
0.83,97.766,0.531,ambient,0.8640330451333348,0.119,0.662,"Mr Eazi, Soweto Gospel Choir",4.0,0.209,22,https://api.spotify.com/v1/tracks/3V6c5KpTtIFHzmb1kofHPG,The Evil Genius,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/3V6c5KpTtIFHzmb1kofHPG,Exit,2023-10-27,0.000104,0odZlVIliO8lwKtykjMUxG,1.0,8.0,0.00424,3V6c5KpTtIFHzmb1kofHPG,meditative,audio_features,2.94
0.792,103.016,0.846,ambient,0.8573916212768543,0.273,0.643,Burna Boy,4.0,0.127,48,https://api.spotify.com/v1/tracks/2vocGs3C0oElZiVwZSQZPg,I Told Them...,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/2vocGs3C0oElZiVwZSQZPg,On Form,2023-08-24,0.0162,5PKl5yyetQ6mFeWK6ONbSH,1.0,1.0,0.0219,2vocGs3C0oElZiVwZSQZPg,meditative,audio_features,3.72
0.503,97.046,0.909,ambient,0.8266547876971674,0.101,0.146,Mr Eazi,4.0,0.333,19,https://api.spotify.com/v1/tracks/4KsipOlFHPF7Qo29auvXXL,The Evil Genius,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/4KsipOlFHPF7Qo29auvXXL,Mandela,2023-10-27,4.67e-05,0odZlVIliO8lwKtykjMUxG,1.0,11.0,0.175,4KsipOlFHPF7Qo29auvXXL,meditative,audio_features,2.67
0.57,159.909,0.547,ambient,0.8176645675987609,0.0886,0.325,"Bnxn, Popcaan",4.0,0.342,42,https://api.spotify.com/v1/tracks/6lPFIUFLh26s5z8LTy1eCz,"Sincerely, Benson",Meditative Vibes,https://api.spotify.com/v1/audio-analysis/6lPFIUFLh26s5z8LTy1eCz,Final Answer (feat. Popcaan),2023-10-04,0.0,3dctFKCiGPizmylLp0SN0a,1.0,11.0,0.44,6lPFIUFLh26s5z8LTy1eCz,meditative,audio_features,2.54
0.482,92.954,0.814,ambient,0.771296090064187,0.0881,0.646,Burna Boy,4.0,0.108,51,https://api.spotify.com/v1/tracks/6Z7X86HZWODk0KPVmOsCKR,I Told Them...,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/6Z7X86HZWODk0KPVmOsCKR,"Tested, Approved & Trusted",2023-08-24,2.65e-06,5PKl5yyetQ6mFeWK6ONbSH,1.0,6.0,0.16,6Z7X86HZWODk0KPVmOsCKR,meditative,audio_features,3.67
0.71,109.307,0.85,ambient,0.8608338226658838,0.107,0.667,"Blaqbonez, M24",4.0,0.252,34,https://api.spotify.com/v1/tracks/0J0zVe6dR8atTdiWfIBFP7,Emeka Must Shine,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/0J0zVe6dR8atTdiWfIBFP7,MASQUERADE (feat. M24),2023-10-27,0.0,0PhhdE2E1kmaCWIvomj6Fj,0.0,1.0,0.175,0J0zVe6dR8atTdiWfIBFP7,meditative,audio_features,2.79
0.719,101.053,0.884,ambient,0.8961467592686335,0.23,0.379,Bnxn,4.0,0.141,42,https://api.spotify.com/v1/tracks/5wpcDwftRL2zbwPvA2Tp6F,"Sincerely, Benson",Meditative Vibes,https://api.spotify.com/v1/audio-analysis/5wpcDwftRL2zbwPvA2Tp6F,Right Energy,2023-10-04,0.000573,3dctFKCiGPizmylLp0SN0a,0.0,5.0,0.188,5wpcDwftRL2zbwPvA2Tp6F,meditative,audio_features,2.58
0.616,100.008,0.825,ambient,0.8197298884321786,0.131,0.596,Burna Boy,4.0,0.138,60,https://api.spotify.com/v1/tracks/1OX1aWd5WTavFuOXZ7k6Q5,I Told Them...,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/1OX1aWd5WTavFuOXZ7k6Q5,City Boys,2023-08-24,0.0,5PKl5yyetQ6mFeWK6ONbSH,0.0,2.0,0.0652,1OX1aWd5WTavFuOXZ7k6Q5,meditative,audio_features,2.56
0.798,155.313,0.553,ambient,0.8547391013829552,0.0711,0.429,"LADIPOE, Chocobantis",5.0,0.219,26,https://api.spotify.com/v1/tracks/7209lSaT96QO2FEm7BYDLX,SHUT IT DOWN,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/7209lSaT96QO2FEm7BYDLX,SHUT IT DOWN,2023-10-12,3.98e-05,0zoAELio4zrfT3tnYTkOdM,0.0,6.0,0.0993,7209lSaT96QO2FEm7BYDLX,meditative,audio_features,2.5
0.609,106.311,0.714,ambient,0.8541316540790087,0.577,0.631,Mr Eazi,4.0,0.425,23,https://api.spotify.com/v1/tracks/65jJXNS6RMNSn5J43e6eXq,The Evil Genius,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/65jJXNS6RMNSn5J43e6eXq,Advice,2023-10-27,0.0,0odZlVIliO8lwKtykjMUxG,1.0,1.0,0.393,65jJXNS6RMNSn5J43e6eXq,meditative,audio_features,2.77
0.677,86.875,0.459,ambient,0.8778018506894528,0.0797,0.311,Bnxn,4.0,0.415,42,https://api.spotify.com/v1/tracks/44EoPxCHwUXdGLrmVg8yqa,"Sincerely, Benson",Meditative Vibes,https://api.spotify.com/v1/audio-analysis/44EoPxCHwUXdGLrmVg8yqa,My Life,2023-10-04,0.00351,3dctFKCiGPizmylLp0SN0a,0.0,7.0,0.208,44EoPxCHwUXdGLrmVg8yqa,meditative,audio_features,3.01
0.742,107.038,0.834,ambient,0.8470245206228361,0.313,0.501,Adekunle Gold,4.0,0.0656,30,https://api.spotify.com/v1/tracks/5G7kb3GF3V7B2vjsT2ZYh1,Tequila Ever After,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/5G7kb3GF3V7B2vjsT2ZYh1,Omo Eko,2023-07-28,0.00699,2ZWPLY75DaydQvoeVMHfh3,0.0,11.0,0.428,5G7kb3GF3V7B2vjsT2ZYh1,meditative,audio_features,2.56
0.838,111.984,0.687,ambient,0.8433798367991578,0.202,0.79,"ODUMODUBLVCK, Bloody Civilian, Wale",4.0,0.145,62,https://api.spotify.com/v1/tracks/35MU2MEhQMw0NhXZztAP9m,EZIOKWU,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/35MU2MEhQMw0NhXZztAP9m,BLOOD ON THE DANCE FLOOR (feat. Bloody Civilian and Wale),2023-10-06,4.4e-05,6e1McsPwHgiySHVlpZRhFx,0.0,1.0,0.261,35MU2MEhQMw0NhXZztAP9m,meditative,audio_features,3.89
0.692,113.013,0.828,ambient,0.7751837528094438,0.108,0.417,Shallipopi,4.0,0.242,36,https://api.spotify.com/v1/tracks/6H54zSIPiuLv0jULCx2n4Y,Shakespopi,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/6H54zSIPiuLv0jULCx2n4Y,Start Am,2024-04-11,0.0,3DLGqqI7dfoKvk9EIpwpm4,0.0,1.0,0.55,6H54zSIPiuLv0jULCx2n4Y,meditative,audio_features,2.9
0.765,105.249,0.634,ambient,0.8090590641261872,0.153,0.433,"Olamide, Rema",4.0,0.192,43,https://api.spotify.com/v1/tracks/5kYxdQaX15bCWOltfEUmvM,Unruly,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/5kYxdQaX15bCWOltfEUmvM,Mukulu,2023-08-08,0.0,51mowf1u3WaEYvqalsbP7M,0.0,1.0,0.635,5kYxdQaX15bCWOltfEUmvM,meditative,audio_features,3.79
0.821,167.044,0.654,ambient,0.8876222487699194,0.112,0.2,"Blaqbonez, ODUMODUBLVCK",4.0,0.274,47,https://api.spotify.com/v1/tracks/1X9zmng42hJSwZ3gz8Q9v7,Emeka Must Shine,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/1X9zmng42hJSwZ3gz8Q9v7,DOLLERZ (feat. ODUMODUBLVCK),2023-10-27,0.000192,0PhhdE2E1kmaCWIvomj6Fj,0.0,1.0,0.163,1X9zmng42hJSwZ3gz8Q9v7,meditative,audio_features,2.9
0.69,114.633,0.58,ambient,0.8336606799360157,0.209,0.672,"Bnxn, 2Baba",5.0,0.0997,54,https://api.spotify.com/v1/tracks/4RkuFGsIae9AGdGnxIQTGx,"Sincerely, Benson",Meditative Vibes,https://api.spotify.com/v1/audio-analysis/4RkuFGsIae9AGdGnxIQTGx,Regret (feat. 2Baba),2023-10-04,0.000251,3dctFKCiGPizmylLp0SN0a,1.0,5.0,0.187,4RkuFGsIae9AGdGnxIQTGx,meditative,audio_features,3.25
0.582,178.943,0.72,ambient,0.8142831109401261,0.231,0.804,Blaqbonez,4.0,0.297,43,https://api.spotify.com/v1/tracks/61iDSv1MgCsdo0zKXGxvCO,Like Ice Spice / Bezos,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/61iDSv1MgCsdo0zKXGxvCO,LIKE ICE SPICE,2023-07-07,0.0,6m8f7PHYHp3IlMOxdBNKvA,0.0,3.0,0.126,61iDSv1MgCsdo0zKXGxvCO,meditative,audio_features,2.06
0.626,96.036,0.829,ambient,0.8434810780164822,0.112,0.716,"NSG, Libianca, JAE5",4.0,0.0899,46,https://api.spotify.com/v1/tracks/17sdMcLIsAvKuQBPKXmiDC,AREA BOYZ,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/17sdMcLIsAvKuQBPKXmiDC,TONIGHT (feat. Libianca & Jae5),2023-10-20,0.000132,3Uo1dpUULgBeWEgjf5AMsd,1.0,5.0,0.508,17sdMcLIsAvKuQBPKXmiDC,meditative,audio_features,3.53
0.43,99.933,0.841,ambient,0.8517018648632232,0.101,0.67,Bnxn,4.0,0.205,41,https://api.spotify.com/v1/tracks/7f3xivnGz4HU0UigVxvlEe,"Sincerely, Benson",Meditative Vibes,https://api.spotify.com/v1/audio-analysis/7f3xivnGz4HU0UigVxvlEe,Mukulu,2023-10-04,0.000712,3dctFKCiGPizmylLp0SN0a,1.0,7.0,0.698,7f3xivnGz4HU0UigVxvlEe,meditative,audio_features,2.72
0.525,118.491,0.62,ambient,0.8246097151072146,0.122,0.958,NSG,5.0,0.517,26,https://api.spotify.com/v1/tracks/7L4MhWr3EV17zD8gqxEBmE,AREA BOYZ,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/7L4MhWr3EV17zD8gqxEBmE,AZONTO,2023-10-20,0.0,3Uo1dpUULgBeWEgjf5AMsd,0.0,5.0,0.207,7L4MhWr3EV17zD8gqxEBmE,meditative,audio_features,3.19
0.649,98.003,0.738,ambient,0.8617247453783385,0.215,0.677,"Burna Boy, Dave",4.0,0.167,44,https://api.spotify.com/v1/tracks/0J8rHxfMi4RbRoZD3TdjW9,I Told Them...,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/0J8rHxfMi4RbRoZD3TdjW9,Cheat On Me (feat. Dave),2023-08-24,0.0,5PKl5yyetQ6mFeWK6ONbSH,1.0,4.0,0.119,0J8rHxfMi4RbRoZD3TdjW9,meditative,audio_features,3.71
0.5,116.058,0.569,ambient,0.8825601879036995,0.148,0.118,Bnxn,5.0,0.239,63,https://api.spotify.com/v1/tracks/4jcrO2T6XJ1B7hXsAEJ3ve,"Sincerely, Benson",Meditative Vibes,https://api.spotify.com/v1/audio-analysis/4jcrO2T6XJ1B7hXsAEJ3ve,Pidgin & English,2023-10-04,0.0,3dctFKCiGPizmylLp0SN0a,0.0,6.0,0.183,4jcrO2T6XJ1B7hXsAEJ3ve,meditative,audio_features,3.64
0.879,94.77,0.648,ambient,0.8382570312025432,0.0898,0.624,Burna Boy,4.0,0.158,32,https://api.spotify.com/v1/tracks/33POpbUeOVICoToq7xJBmF,Big 7,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/33POpbUeOVICoToq7xJBmF,Big 7,2023-07-27,0.0,2ChxEASU00DHwOX7eKPXa8,1.0,8.0,0.117,33POpbUeOVICoToq7xJBmF,meditative,audio_features,2.38
0.811,99.699,0.752,ambient,0.8480774292830098,0.454,0.563,Olamide,4.0,0.385,39,https://api.spotify.com/v1/tracks/2ciHkdcs9fuSaMn5NhvUNA,Unruly,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/2ciHkdcs9fuSaMn5NhvUNA,Street Jam,2023-08-08,0.0,51mowf1u3WaEYvqalsbP7M,1.0,0.0,0.369,2ciHkdcs9fuSaMn5NhvUNA,meditative,audio_features,2.13
0.646,95.464,0.596,ambient,0.8096462631866687,0.109,0.591,"Rema, AJ Tracey",4.0,0.0998,34,https://api.spotify.com/v1/tracks/5gdhbzqHrZsjc3Rf3SdeXE,FYN,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/5gdhbzqHrZsjc3Rf3SdeXE,FYN,2022-03-11,0.0,2U86RJZhOyvFzLxZtol3fH,0.0,9.0,0.255,5gdhbzqHrZsjc3Rf3SdeXE,meditative,audio_features,3.46
0.536,103.999,0.837,ambient,0.871059185615648,0.26,0.812,Kizz Daniel,4.0,0.373,33,https://api.spotify.com/v1/tracks/2fxdkLmsjFPkWwnmIrHErw,Maverick,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/2fxdkLmsjFPkWwnmIrHErw,Blood Is Thicker,2023-07-27,0.000774,2gbx0YcLDduf3oqujoq1fI,1.0,0.0,0.481,2fxdkLmsjFPkWwnmIrHErw,meditative,audio_features,2.46
0.612,100.245,0.741,ambient,0.8249539352461175,0.133,0.496,Bnxn,4.0,0.145,50,https://api.spotify.com/v1/tracks/3Z19t8pNaAHqlLmz2LuwNa,"Sincerely, Benson",Meditative Vibes,https://api.spotify.com/v1/audio-analysis/3Z19t8pNaAHqlLmz2LuwNa,Best Of Me,2023-10-04,5.81e-06,3dctFKCiGPizmylLp0SN0a,0.0,9.0,0.204,3Z19t8pNaAHqlLmz2LuwNa,meditative,audio_features,3.85
0.647,90.012,0.719,ambient,0.8248526940287931,0.102,0.471,Olamide,4.0,0.143,41,https://api.spotify.com/v1/tracks/3kFdOJRsCytUFYilg7rXnX,Unruly,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/3kFdOJRsCytUFYilg7rXnX,Celebrate,2023-08-08,6.75e-06,51mowf1u3WaEYvqalsbP7M,1.0,7.0,0.174,3kFdOJRsCytUFYilg7rXnX,meditative,audio_features,2.93
0.746,132.852,0.819,ambient,0.850061757142568,0.103,0.23,Olamide,5.0,0.309,32,https://api.spotify.com/v1/tracks/6Yzs7ka9QuGgW2nGYeFaX8,Unruly,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/6Yzs7ka9QuGgW2nGYeFaX8,Hardcore,2023-08-08,0.000216,51mowf1u3WaEYvqalsbP7M,0.0,11.0,0.0692,6Yzs7ka9QuGgW2nGYeFaX8,meditative,audio_features,2.28
0.511,102.935,0.925,ambient,0.8355235183347846,0.13,0.554,"Burna Boy, Byron Messia",4.0,0.298,35,https://api.spotify.com/v1/tracks/0h6xhnFpPWG15EU3WSvMYG,Talibans II,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/0h6xhnFpPWG15EU3WSvMYG,Talibans II,2023-07-20,3.58e-06,1gOXC4eIqKNtPoLEBG2kJ4,0.0,9.0,0.241,0h6xhnFpPWG15EU3WSvMYG,meditative,audio_features,2.94
0.57,70.069,0.529,ambient,0.8216332233178774,0.148,0.734,"Olamide, Bnxn",3.0,0.392,42,https://api.spotify.com/v1/tracks/7j2XUgQz7PLCUPzUStwOJf,Unruly,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/7j2XUgQz7PLCUPzUStwOJf,Come Alive,2023-08-08,7.33e-06,51mowf1u3WaEYvqalsbP7M,0.0,6.0,0.347,7j2XUgQz7PLCUPzUStwOJf,meditative,audio_features,3.34
0.563,62.624,0.703,ambient,0.8264928017494484,0.0895,0.66,"ODUMODUBLVCK, Zlatan, ECko Miles",5.0,0.408,44,https://api.spotify.com/v1/tracks/32R7SBDSQmhDM4qUgzTc6z,PICANTO,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/32R7SBDSQmhDM4qUgzTc6z,PICANTO,2022-11-21,0.0,02rMmHXgJwTxkulqSrcgJc,0.0,3.0,0.179,32R7SBDSQmhDM4qUgzTc6z,meditative,audio_features,3.07
0.849,98.044,0.783,ambient,0.8865693401097456,0.109,0.693,Burna Boy,4.0,0.0524,40,https://api.spotify.com/v1/tracks/7bWk569kMxdaXmSfVZKZpS,Sittin' On Top Of The World,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/7bWk569kMxdaXmSfVZKZpS,Sittin' On Top Of The World,2023-06-01,0.00415,2tRGskzmNSOnqxHKIgbyHn,1.0,8.0,0.0264,7bWk569kMxdaXmSfVZKZpS,meditative,audio_features,2.66
0.632,95.907,0.799,ambient,0.8268370218883513,0.111,0.57,Blaqbonez,4.0,0.157,24,https://api.spotify.com/v1/tracks/6AZiTKzO3xmkFofIBbObit,Like Ice Spice / Bezos,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/6AZiTKzO3xmkFofIBbObit,BEZOS,2023-07-07,0.0,6m8f7PHYHp3IlMOxdBNKvA,1.0,0.0,0.132,6AZiTKzO3xmkFofIBbObit,meditative,audio_features,2.71
0.612,113.133,0.786,ambient,0.860813574422419,0.0976,0.415,"Olamide, Fireboy DML",4.0,0.151,39,https://api.spotify.com/v1/tracks/5Ujp7vES41Sc6YwN3m4GDq,Unruly,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/5Ujp7vES41Sc6YwN3m4GDq,Shibebe,2023-08-08,0.0,51mowf1u3WaEYvqalsbP7M,1.0,7.0,0.161,5Ujp7vES41Sc6YwN3m4GDq,meditative,audio_features,2.73
0.533,123.176,0.505,ambient,0.7863405349585925,0.144,0.391,Bnxn,5.0,0.197,42,https://api.spotify.com/v1/tracks/7BbYS6CmphNACEolLIdqZA,"Sincerely, Benson",Meditative Vibes,https://api.spotify.com/v1/audio-analysis/7BbYS6CmphNACEolLIdqZA,Say My Name,2023-10-04,0.0,3dctFKCiGPizmylLp0SN0a,0.0,6.0,0.187,7BbYS6CmphNACEolLIdqZA,meditative,audio_features,3.2
0.594,114.748,0.58,ambient,0.8269382631056756,0.101,0.52,"Crayon, Ayra Starr",4.0,0.317,65,https://api.spotify.com/v1/tracks/5mhM7bfzv52bzfCzlq8vH1,Trench to Triumph,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/5mhM7bfzv52bzfCzlq8vH1,Ngozi,2023-07-21,0.0,60dzSRKqWPNVTunBR1aHal,1.0,6.0,0.162,5mhM7bfzv52bzfCzlq8vH1,meditative,audio_features,3.69
0.358,94.85,0.727,ambient,0.7894992609391136,0.107,0.31,"Joeboy, Bnxn, ODUMODUBLVCK",4.0,0.276,50,https://api.spotify.com/v1/tracks/4cPKw3rzgmaU4zixJe6wge,Body & Soul,Meditative Vibes,https://api.spotify.com/v1/audio-analysis/4cPKw3rzgmaU4zixJe6wge,Normally,2023-05-19,7.83e-05,1TGcgugu0CxUp5rhS7SyCW,1.0,8.0,0.337,4cPKw3rzgmaU4zixJe6wge,meditative,audio_features,3.41
